,start,end,station
2737,2021-03-03 20:44:11,2021-03-03 20:45:08,9
2738,2021-03-03 20:55:01,2021-03-03 20:55:03,9
2739,2021-03-03 21:43:06,2021-03-03 21:43:20,9
2740,2021-03-03 21:46:18,2021-03-03 21:46:20,9
2741,2021-03-03 21:48:05,2021-03-03 21:48:30,9
2742,2021-03-03 22:03:31,2021-03-03 22:03:55,9
2743,2021-03-03 22:08:04,2021-03-03 22:08:36,9
2744,2021-03-03 22:20:01,2021-03-03 22:25:49,9
2745,2021-03-03 22:26:01,2021-03-03 22:27:03,9
2746,2021-03-03 22:36:06,2021-03-03 22:37:06,9
2747,2021-03-03 22:40:38,2021-03-03 22:42:00,9
2748,2021-03-03 22:52:47,2021-03-03 22:53:51,9
2749,2021-03-03 23:10:40,2021-03-03 23:12:00,9
2750,2021-03-03 23:15:29,2021-03-03 23:16:59,9
2751,2021-03-03 23:28:40,2021-03-03 23:28:50,9
2752,2021-03-03 23:30:07,2021-03-03 23:31:06,9
2753,2021-03-03 23:36:13,2021-03-03 23:37:13,9
2754,2021-03-03 23:52:05,2021-03-03 23:52:17,9
2755,2021-03-04 01:05:16,2021-03-04 01:05:26,9
2756,2021-03-04 01:16:19,2021-03-04 01:16:22,9
2757,2021-03-04 01:20:08,2021-03-04 01:20:27,9
2758,2021-03-04 01:21:55,2021-03-04 01:22:01,9
2759,2021-03-04 01:26:30,2021-03-04 01:26:45,9
2760,2021-03-04 01:47:32,2021-03-04 01:50:14,9
2761,2021-03-04 02:20:52,2021-03-04 02:21:39,9
2762,2021-03-04 02:33:18,2021-03-04 02:34:52,9
2763,2021-03-04 02:36:44,2021-03-04 02:36:54,9
2764,2021-03-04 02:50:16,2021-03-04 02:50:42,9
2765,2021-03-04 02:54:08,2021-03-04 02:54:25,9
2766,2021-03-04 03:00:20,2021-03-04 03:00:24,9
2767,2021-03-04 03:33:04,2021-03-04 03:38:47,9
2768,2021-03-04 03:39:29,2021-03-04 03:39:35,9
2769,2021-03-04 03:39:54,2021-03-04 03:41:35,9
2770,2021-03-04 03:42:32,2021-03-04 03:43:12,9
2771,2021-03-04 04:17:25,2021-03-04 04:17:41,9
2772,2021-03-04 04:25:18,2021-03-04 04:25:25,9
2773,2021-03-04 04:30:55,2021-03-04 04:31:01,9
2774,2021-03-04 04:53:22,2021-03-04 04:53:41,9
2775,2021-03-04 04:56:57,2021-03-04 04:59:32,9
2776,2021-03-04 05:40:46,2021-03-04 05:40:48,9
2777,2021-03-04 05:42:12,2021-03-04 05:42:24,9
2778,2021-03-04 05:44:05,2021-03-04 05:46:13,9
2779,2021-03-04 05:47:17,2021-03-04 05:47:33,9
2780,2021-03-04 05:48:57,2021-03-04 05:49:13,9
2781,2021-03-04 05:50:42,2021-03-04 05:51:09,9
2782,2021-03-04 05:51:50,2021-03-04 05:52:57,9
2783,2021-03-04 05:59:36,2021-03-04 05:59:49,9
2784,2021-03-04 06:52:32,2021-03-04 06:52:38,9
2785,2021-03-04 07:16:31,2021-03-04 07:16:54,9
2786,2021-03-04 07:34:09,2021-03-04 07:34:13,9
2787,2021-03-04 07:35:00,2021-03-04 07:35:19,9
2788,2021-03-04 07:38:25,2021-03-04 07:38:59,9
2789,2021-03-04 08:02:30,2021-03-04 08:04:20,9
2790,2021-03-04 08:13:33,2021-03-04 08:14:09,9
2791,2021-03-04 08:42:48,2021-03-04 08:45:30,9
2792,2021-03-04 08:57:52,2021-03-04 08:58:25,9
2793,2021-03-04 09:06:21,2021-03-04 09:06:28,9
2794,2021-03-04 09:13:28,2021-03-04 09:13:35,9
2795,2021-03-04 09:13:55,2021-03-04 09:17:04,9
2796,2021-03-04 09:17:39,2021-03-04 09:19:03,9
2797,2021-03-04 09:22:11,2021-03-04 09:22:20,9
2798,2021-03-04 09:24:41,2021-03-04 09:24:44,9
2799,2021-03-04 09:58:42,2021-03-04 10:08:06,9
2800,2021-03-04 11:02:46,2021-03-04 11:04:40,9
2801,2021-03-04 11:05:45,2021-03-04 11:06:06,9
2802,2021-03-04 11:12:31,2021-03-04 11:12:35,9
2803,2021-03-04 11:13:52,2021-03-04 11:14:11,9
2804,2021-03-04 11:19:37,2021-03-04 11:20:23,9
2805,2021-03-04 11:26:20,2021-03-04 11:27:12,9
2806,2021-03-04 11:28:52,2021-03-04 11:29:04,9
2807,2021-03-04 11:32:30,2021-03-04 11:33:16,9
2808,2021-03-04 12:03:34,2021-03-04 12:05:40,9
2809,2021-03-04 12:12:03,2021-03-04 12:14:49,9
2810,2021-03-04 12:18:13,2021-03-04 12:19:39,9
2811,2021-03-04 12:22:21,2021-03-04 12:22:33,9
2812,2021-03-04 12:22:57,2021-03-04 12:23:02,9
2813,2021-03-04 12:24:06,2021-03-04 12:27:41,9
2814,2021-03-04 12:37:49,2021-03-04 12:39:20,9
2815,2021-03-04 12:57:17,2021-03-04 12:57:40,9
2816,2021-03-04 12:58:06,2021-03-04 12:59:22,9
2817,2021-03-04 13:00:27,2021-03-04 13:00:55,9
2818,2021-03-04 13:38:52,2021-03-04 13:40:20,9
2819,2021-03-04 13:41:42,2021-03-04 13:42:46,9
2820,2021-03-04 13:45:52,2021-03-04 13:58:57,9
2821,2021-03-04 14:20:37,2021-03-04 14:20:44,9
2822,2021-03-04 14:26:47,2021-03-04 14:37:36,9
2823,2021-03-04 14:42:48,2021-03-04 15:00:11,9
2824,2021-03-04 16:18:31,2021-03-04 16:22:01,9
2825,2021-03-04 16:40:37,2021-03-04 16:47:23,9
2826,2021-03-04 17:22:07,2021-03-04 17:29:35,9
2827,2021-03-04 18:21:45,2021-03-04 18:21:59,9
2828,2021-03-04 18:23:08,2021-03-04 18:23:10,9
2829,2021-03-04 18:26:13,2021-03-04 18:31:34,9
2830,2021-03-04 18:31:48,2021-03-04 18:33:28,9
2831,2021-03-04 18:33:40,2021-03-04 18:34:30,9
2832,2021-03-04 18:35:03,2021-03-04 18:36:23,9
2833,2021-03-04 18:36:34,2021-03-04 18:43:00,9
2834,2021-03-04 19:08:25,2021-03-04 19:12:51,9
2835,2021-03-04 19:13:28,2021-03-04 19:15:00,9
2836,2021-03-04 19:17:11,2021-03-04 19:19:14,9
2837,2021-03-04 19:21:45,2021-03-04 19:22:42,9
2838,2021-03-04 19:47:16,2021-03-04 19:47:35,9
2839,2021-03-04 19:50:58,2021-03-04 19:51:07,9
2840,2021-03-04 19:51:33,2021-03-04 19:53:11,9
2841,2021-03-04 19:54:14,2021-03-04 19:54:36,9
2842,2021-03-04 19:57:47,2021-03-04 19:57:51,9
2843,2021-03-04 19:58:34,2021-03-04 19:59:55,9
2844,2021-03-04 20:35:13,2021-03-04 20:35:16,9
2845,2021-03-04 20:36:48,2021-03-04 20:36:56,9
2846,2021-03-04 20:44:51,2021-03-04 20:46:20,9
2847,2021-03-04 21:14:44,2021-03-04 21:15:18,9
2848,2021-03-04 21:17:22,2021-03-04 21:17:49,9
2849,2021-03-04 21:42:43,2021-03-04 21:42:57,9
2850,2021-03-04 21:44:09,2021-03-04 21:46:15,9
2851,2021-03-04 21:50:34,2021-03-04 21:51:13,9
2852,2021-03-04 22:03:31,2021-03-04 22:03:45,9
2853,2021-03-04 22:15:08,2021-03-04 22:21:08,9
2854,2021-03-04 22:36:11,2021-03-04 22:40:42,9
2855,2021-03-04 23:08:35,2021-03-04 23:08:43,9
2856,2021-03-04 23:22:38,2021-03-04 23:23:45,9
2857,2021-03-04 23:48:06,2021-03-04 23:48:11,9
2858,2021-03-04 23:51:04,2021-03-04 23:51:06,9
2859,2021-03-05 00:04:25,2021-03-05 00:04:50,9
2860,2021-03-05 00:22:39,2021-03-05 00:24:05,9
2861,2021-03-05 00:46:16,2021-03-05 00:46:26,9
2862,2021-03-05 01:10:08,2021-03-05 01:10:16,9
2863,2021-03-05 01:40:57,2021-03-05 01:41:19,9
2864,2021-03-05 01:44:56,2021-03-05 01:46:54,9
2865,2021-03-05 02:26:09,2021-03-05 02:26:12,9
2866,2021-03-05 02:26:55,2021-03-05 02:28:20,9
2867,2021-03-05 02:30:02,2021-03-05 02:30:22,9
2868,2021-03-05 02:33:16,2021-03-05 02:33:45,9
2869,2021-03-05 02:34:25,2021-03-05 02:34:31,9
2870,2021-03-05 02:36:48,2021-03-05 02:38:38,9
2871,2021-03-05 02:40:25,2021-03-05 02:41:18,9
2872,2021-03-05 02:47:35,2021-03-05 02:54:05,9
2873,2021-03-05 02:54:44,2021-03-05 02:56:47,9
2874,2021-03-05 02:58:59,2021-03-05 02:59:28,9
2875,2021-03-05 03:52:31,2021-03-05 03:52:33,9
2876,2021-03-05 03:57:41,2021-03-05 03:57:48,9
2877,2021-03-05 04:18:12,2021-03-05 04:18:14,9
2878,2021-03-05 04:53:40,2021-03-05 04:53:42,9
2879,2021-03-05 05:15:01,2021-03-05 05:15:38,9
2880,2021-03-05 05:25:46,2021-03-05 05:27:42,9
2881,2021-03-05 05:30:18,2021-03-05 05:31:03,9
2882,2021-03-05 05:31:14,2021-03-05 05:32:14,9
2883,2021-03-05 05:34:48,2021-03-05 05:36:05,9
2884,2021-03-05 05:36:21,2021-03-05 05:37:57,9
2885,2021-03-05 05:38:10,2021-03-05 05:38:38,9
2886,2021-03-05 05:43:07,2021-03-05 05:45:15,9
2887,2021-03-05 05:56:11,2021-03-05 05:56:31,9
2888,2021-03-05 06:50:51,2021-03-05 06:50:57,9
2889,2021-03-05 06:57:32,2021-03-05 06:58:56,9
2890,2021-03-05 07:03:58,2021-03-05 07:04:55,9
2891,2021-03-05 07:50:14,2021-03-05 07:50:21,9
2892,2021-03-05 07:58:00,2021-03-05 07:58:27,9
2893,2021-03-05 08:06:55,2021-03-05 08:10:13,9
2894,2021-03-05 08:22:28,2021-03-05 08:22:48,9
2895,2021-03-05 08:52:15,2021-03-05 08:55:43,9
2896,2021-03-05 08:57:34,2021-03-05 08:59:15,9
2897,2021-03-05 09:05:49,2021-03-05 09:06:58,9
2898,2021-03-05 09:42:51,2021-03-05 09:43:08,9
2899,2021-03-05 09:43:18,2021-03-05 09:43:56,9
2900,2021-03-05 10:03:40,2021-03-05 10:04:54,9
2901,2021-03-05 10:11:17,2021-03-05 10:11:24,9
2902,2021-03-05 10:16:05,2021-03-05 10:16:09,9
2903,2021-03-05 10:16:55,2021-03-05 10:22:14,9
2904,2021-03-05 10:33:10,2021-03-05 10:34:03,9
2905,2021-03-05 10:37:29,2021-03-05 10:37:39,9
2906,2021-03-05 10:41:42,2021-03-05 10:42:03,9
2907,2021-03-05 11:32:14,2021-03-05 11:33:10,9
2908,2021-03-05 12:01:26,2021-03-05 12:01:31,9
2909,2021-03-05 12:05:59,2021-03-05 12:06:17,9
2910,2021-03-05 12:07:14,2021-03-05 12:08:57,9
2911,2021-03-05 12:09:11,2021-03-05 12:10:01,9
2912,2021-03-05 12:11:22,2021-03-05 12:11:53,9
2913,2021-03-05 12:55:10,2021-03-05 12:55:46,9
2914,2021-03-05 13:30:02,2021-03-05 13:30:53,9
2915,2021-03-05 13:34:44,2021-03-05 13:38:40,9
2916,2021-03-05 14:18:49,2021-03-05 14:20:48,9
2917,2021-03-05 14:21:25,2021-03-05 14:22:58,9
2918,2021-03-05 14:29:46,2021-03-05 14:32:57,9
2919,2021-03-05 14:36:00,2021-03-05 14:36:38,9
2920,2021-03-05 14:36:55,2021-03-05 14:39:57,9
2921,2021-03-05 14:40:12,2021-03-05 14:42:15,9
2922,2021-03-05 14:46:09,2021-03-05 14:46:33,9
2923,2021-03-05 14:58:33,2021-03-05 15:03:49,9
2924,2021-03-05 15:04:01,2021-03-05 15:06:58,9
2925,2021-03-05 15:40:00,2021-03-05 15:54:52,9
2926,2021-03-05 15:55:08,2021-03-05 15:55:16,9
2927,2021-03-05 16:52:41,2021-03-05 16:52:57,9
2928,2021-03-05 16:54:50,2021-03-05 16:59:23,9
2929,2021-03-05 17:26:22,2021-03-05 17:27:45,9
2930,2021-03-05 17:29:17,2021-03-05 17:30:03,9
2931,2021-03-05 17:32:17,2021-03-05 17:33:01,9
2932,2021-03-05 18:02:45,2021-03-05 18:03:15,9
2933,2021-03-05 18:03:26,2021-03-05 18:03:34,9
2934,2021-03-05 18:07:01,2021-03-05 18:08:00,9
2935,2021-03-05 18:09:38,2021-03-05 18:24:09,9
2936,2021-03-05 18:43:27,2021-03-05 18:48:13,9
2937,2021-03-05 18:59:28,2021-03-05 19:00:05,9
2938,2021-03-05 19:03:07,2021-03-05 19:06:56,9
2939,2021-03-05 19:21:49,2021-03-05 19:23:50,9
2940,2021-03-05 19:27:45,2021-03-05 19:27:51,9
2941,2021-03-05 20:00:39,2021-03-05 20:11:38,9
2942,2021-03-05 20:11:51,2021-03-05 20:19:27,9
2943,2021-03-05 21:01:10,2021-03-05 21:03:26,9
2944,2021-03-05 21:05:10,2021-03-05 21:13:01,9
2945,2021-03-05 21:23:41,2021-03-05 21:23:45,9
2946,2021-03-05 21:25:24,2021-03-05 21:25:46,9
2947,2021-03-05 21:26:48,2021-03-05 21:29:02,9
2948,2021-03-05 21:31:18,2021-03-05 21:31:27,9
2949,2021-03-05 21:33:42,2021-03-05 21:33:46,9
2950,2021-03-05 21:43:01,2021-03-05 21:43:22,9
2951,2021-03-05 21:53:01,2021-03-05 21:53:46,9
2952,2021-03-05 21:54:01,2021-03-05 21:54:47,9
2953,2021-03-05 22:39:14,2021-03-05 22:39:41,9
2954,2021-03-05 23:01:29,2021-03-05 23:01:34,9
2955,2021-03-05 23:48:10,2021-03-05 23:48:30,9
2956,2021-03-05 23:51:07,2021-03-05 23:51:25,9
2957,2021-03-06 00:26:42,2021-03-06 00:26:47,9
2958,2021-03-06 00:55:43,2021-03-06 00:56:02,9
2959,2021-03-06 00:56:47,2021-03-06 00:58:22,9
2960,2021-03-06 01:03:28,2021-03-06 01:03:44,9
2961,2021-03-06 01:13:23,2021-03-06 01:13:31,9
2962,2021-03-06 01:31:36,2021-03-06 01:32:06,9
2963,2021-03-06 01:33:23,2021-03-06 01:34:18,9
2964,2021-03-06 03:29:27,2021-03-06 03:30:29,9
2965,2021-03-06 03:53:46,2021-03-06 03:53:51,9
2966,2021-03-06 04:00:57,2021-03-06 04:01:16,9
2967,2021-03-06 04:23:18,2021-03-06 04:24:02,9
2968,2021-03-06 04:34:44,2021-03-06 04:35:19,9
2969,2021-03-06 04:38:59,2021-03-06 04:39:29,9
2970,2021-03-06 04:47:35,2021-03-06 04:47:50,9
2971,2021-03-06 04:50:13,2021-03-06 04:50:45,9
2972,2021-03-06 04:55:56,2021-03-06 04:56:10,9
2973,2021-03-06 05:10:20,2021-03-06 05:13:50,9
2974,2021-03-06 05:19:44,2021-03-06 05:26:02,9
2975,2021-03-06 05:27:54,2021-03-06 05:30:49,9
2976,2021-03-06 05:34:12,2021-03-06 05:34:46,9
2977,2021-03-06 06:24:27,2021-03-06 06:24:39,9
2978,2021-03-06 06:30:30,2021-03-06 06:30:57,9
2979,2021-03-06 06:39:15,2021-03-06 06:39:32,9
2980,2021-03-06 06:43:04,2021-03-06 06:44:13,9
2981,2021-03-06 06:54:43,2021-03-06 06:55:12,9
2982,2021-03-06 06:59:26,2021-03-06 07:00:12,9
2983,2021-03-06 07:01:46,2021-03-06 07:02:44,9
2984,2021-03-06 07:07:31,2021-03-06 07:07:51,9
2985,2021-03-06 07:09:44,2021-03-06 07:10:08,9
2986,2021-03-06 07:10:49,2021-03-06 07:10:52,9
2987,2021-03-06 07:41:52,2021-03-06 07:42:23,9
2988,2021-03-06 08:05:56,2021-03-06 08:06:52,9
2989,2021-03-06 08:28:27,2021-03-06 08:29:01,9
2990,2021-03-06 08:36:00,2021-03-06 08:38:33,9
2991,2021-03-06 08:40:19,2021-03-06 08:41:24,9
2992,2021-03-06 09:01:20,2021-03-06 09:01:50,9
2993,2021-03-06 09:03:22,2021-03-06 09:04:55,9
2994,2021-03-06 09:05:08,2021-03-06 09:06:57,9
2995,2021-03-06 09:18:33,2021-03-06 09:18:39,9
2996,2021-03-06 09:23:00,2021-03-06 09:23:32,9
2997,2021-03-06 09:29:43,2021-03-06 09:30:26,9
2998,2021-03-06 09:33:20,2021-03-06 09:33:43,9
2999,2021-03-06 09:49:43,2021-03-06 09:49:50,9
3000,2021-03-06 10:08:54,2021-03-06 10:08:58,9
3001,2021-03-06 10:11:39,2021-03-06 10:11:45,9
3002,2021-03-06 10:15:46,2021-03-06 10:18:15,9
3003,2021-03-06 10:19:00,2021-03-06 10:19:15,9
3004,2021-03-06 10:26:57,2021-03-06 10:29:06,9
3005,2021-03-06 10:29:42,2021-03-06 10:30:32,9
3006,2021-03-06 10:32:31,2021-03-06 10:32:36,9
3007,2021-03-06 10:35:42,2021-03-06 10:36:55,9
3008,2021-03-06 11:18:06,2021-03-06 11:18:52,9
3009,2021-03-06 11:22:24,2021-03-06 11:22:26,9
3010,2021-03-06 11:28:42,2021-03-06 11:29:46,9
3011,2021-03-06 11:30:07,2021-03-06 11:32:49,9
3012,2021-03-06 11:38:55,2021-03-06 11:41:16,9
3013,2021-03-06 12:25:01,2021-03-06 12:25:45,9
3014,2021-03-06 12:26:59,2021-03-06 12:27:12,9
3015,2021-03-06 12:33:17,2021-03-06 12:33:19,9
3016,2021-03-06 12:35:38,2021-03-06 12:36:03,9
3017,2021-03-06 12:51:57,2021-03-06 12:52:02,9
3018,2021-03-06 13:57:47,2021-03-06 13:57:51,9
3019,2021-03-06 13:59:37,2021-03-06 13:59:58,9
3020,2021-03-06 14:01:57,2021-03-06 14:03:58,9
3021,2021-03-06 14:04:44,2021-03-06 14:05:19,9
3022,2021-03-06 14:37:23,2021-03-06 14:38:20,9
3023,2021-03-06 14:41:05,2021-03-06 14:43:40,9
3024,2021-03-06 14:46:23,2021-03-06 14:46:27,9
3025,2021-03-06 14:47:05,2021-03-06 14:47:59,9
3026,2021-03-06 14:50:50,2021-03-06 14:51:18,9
3027,2021-03-06 14:52:46,2021-03-06 14:52:51,9
3028,2021-03-06 14:55:08,2021-03-06 14:57:01,9
3029,2021-03-06 15:00:26,2021-03-06 15:00:30,9
3030,2021-03-06 15:05:47,2021-03-06 15:06:40,9
3031,2021-03-06 16:21:54,2021-03-06 16:26:17,9
3032,2021-03-06 16:27:35,2021-03-06 16:30:13,9
3033,2021-03-06 17:16:44,2021-03-06 17:18:42,9
3034,2021-03-06 18:16:13,2021-03-06 18:16:46,9
3035,2021-03-06 18:35:20,2021-03-06 18:36:24,9
3036,2021-03-06 18:38:11,2021-03-06 18:38:49,9
3037,2021-03-06 19:20:35,2021-03-06 19:22:19,9
3038,2021-03-06 19:25:27,2021-03-06 19:26:44,9
3039,2021-03-06 19:31:37,2021-03-06 19:32:13,9
3040,2021-03-06 19:46:36,2021-03-06 19:46:47,9
3041,2021-03-06 19:48:49,2021-03-06 19:52:28,9
3042,2021-03-06 19:52:50,2021-03-06 19:53:23,9
3043,2021-03-06 19:54:23,2021-03-06 19:57:30,9
3044,2021-03-06 20:00:41,2021-03-06 20:01:20,9
3045,2021-03-06 20:01:33,2021-03-06 20:04:05,9
3046,2021-03-06 20:05:30,2021-03-06 20:05:55,9
3047,2021-03-06 20:12:34,2021-03-06 20:13:12,9
3048,2021-03-06 20:28:09,2021-03-06 20:28:32,9
3049,2021-03-06 20:48:48,2021-03-06 20:50:12,9
3050,2021-03-06 21:21:13,2021-03-06 21:21:51,9
3051,2021-03-06 21:30:24,2021-03-06 21:30:34,9
3052,2021-03-06 21:55:43,2021-03-06 21:59:30,9
3053,2021-03-06 22:24:07,2021-03-06 22:24:43,9
3054,2021-03-06 22:31:12,2021-03-06 22:31:55,9
3055,2021-03-06 22:32:07,2021-03-06 22:32:23,9
3056,2021-03-06 22:58:50,2021-03-06 22:59:02,9
3057,2021-03-06 23:17:09,2021-03-06 23:19:41,9
3058,2021-03-06 23:24:13,2021-03-06 23:24:28,9
3059,2021-03-06 23:25:15,2021-03-06 23:25:52,9
3060,2021-03-06 23:51:44,2021-03-06 23:51:47,9
3061,2021-03-07 00:35:47,2021-03-07 00:35:56,9
3062,2021-03-07 00:55:17,2021-03-07 00:56:00,9
3063,2021-03-07 01:04:24,2021-03-07 01:04:53,9
3064,2021-03-07 01:05:50,2021-03-07 01:06:09,9
3065,2021-03-07 01:10:35,2021-03-07 01:11:50,9
3066,2021-03-07 01:33:14,2021-03-07 01:33:30,9
3067,2021-03-07 01:35:33,2021-03-07 01:36:39,9
3068,2021-03-07 02:03:13,2021-03-07 02:05:44,9
3069,2021-03-07 02:15:26,2021-03-07 02:15:43,9
3070,2021-03-07 02:15:54,2021-03-07 02:16:23,9
3071,2021-03-07 02:25:39,2021-03-07 02:26:00,9
3072,2021-03-07 02:30:35,2021-03-07 02:30:47,9
3073,2021-03-07 02:39:59,2021-03-07 02:40:33,9
3074,2021-03-07 02:53:49,2021-03-07 02:53:53,9
3075,2021-03-07 03:22:01,2021-03-07 03:22:05,9
3076,2021-03-07 03:34:47,2021-03-07 03:35:22,9
3077,2021-03-07 03:39:27,2021-03-07 03:42:51,9
3078,2021-03-07 04:30:40,2021-03-07 04:31:50,9
3079,2021-03-07 04:41:22,2021-03-07 04:41:49,9
3080,2021-03-07 05:03:06,2021-03-07 05:03:15,9
3081,2021-03-07 05:08:45,2021-03-07 05:08:58,9
3082,2021-03-07 05:25:43,2021-03-07 05:26:48,9
3083,2021-03-07 05:42:55,2021-03-07 05:42:58,9
3084,2021-03-07 06:02:26,2021-03-07 06:02:34,9
3085,2021-03-07 06:42:55,2021-03-07 06:43:04,9
3086,2021-03-07 06:43:16,2021-03-07 06:44:27,9
3087,2021-03-07 06:48:09,2021-03-07 06:51:33,9
3088,2021-03-07 06:55:18,2021-03-07 06:57:07,9
3089,2021-03-07 06:57:34,2021-03-07 07:01:13,9
3090,2021-03-07 07:03:52,2021-03-07 07:04:03,9
3091,2021-03-07 07:04:19,2021-03-07 07:06:27,9
3092,2021-03-07 07:08:40,2021-03-07 07:11:15,9
3093,2021-03-07 07:26:50,2021-03-07 07:27:00,9
3094,2021-03-07 07:57:54,2021-03-07 07:58:12,9
3095,2021-03-07 08:03:07,2021-03-07 08:03:14,9
3096,2021-03-07 09:25:38,2021-03-07 09:25:59,9
3097,2021-03-07 10:09:18,2021-03-07 10:09:45,9
3098,2021-03-07 10:14:43,2021-03-07 10:15:11,9
3099,2021-03-07 10:30:13,2021-03-07 10:30:17,9
3100,2021-03-07 10:36:31,2021-03-07 10:37:48,9
3101,2021-03-07 10:38:33,2021-03-07 10:40:54,9
3102,2021-03-07 11:00:40,2021-03-07 11:02:17,9
3103,2021-03-07 11:04:36,2021-03-07 11:06:09,9
3104,2021-03-07 11:06:58,2021-03-07 11:07:29,9
3105,2021-03-07 11:31:07,2021-03-07 11:32:23,9
3106,2021-03-07 12:17:00,2021-03-07 12:17:03,9
3107,2021-03-07 12:21:07,2021-03-07 12:21:11,9
3108,2021-03-07 13:13:39,2021-03-07 13:15:42,9
3109,2021-03-07 13:22:03,2021-03-07 13:22:30,9
3110,2021-03-07 13:24:18,2021-03-07 13:24:22,9
3111,2021-03-07 13:30:19,2021-03-07 13:31:32,9
3112,2021-03-07 13:31:50,2021-03-07 13:33:46,9
3113,2021-03-07 13:38:12,2021-03-07 13:38:35,9
3114,2021-03-07 13:43:31,2021-03-07 13:44:38,9
3115,2021-03-07 13:49:52,2021-03-07 13:51:40,9
3116,2021-03-07 13:54:29,2021-03-07 13:55:53,9
3117,2021-03-07 14:50:59,2021-03-07 14:51:20,9
3118,2021-03-07 15:28:51,2021-03-07 15:29:05,9
3119,2021-03-07 15:54:31,2021-03-07 15:55:53,9
3120,2021-03-07 16:06:36,2021-03-07 16:08:45,9
3121,2021-03-07 16:09:32,2021-03-07 16:10:22,9
3122,2021-03-07 17:01:03,2021-03-07 17:01:43,9
3123,2021-03-07 17:01:59,2021-03-07 17:03:17,9
3124,2021-03-07 17:03:35,2021-03-07 17:05:59,9
3125,2021-03-07 17:15:44,2021-03-07 17:17:29,9
3126,2021-03-07 18:19:07,2021-03-07 18:19:43,9
3127,2021-03-07 18:49:06,2021-03-07 18:52:26,9
3128,2021-03-07 19:23:50,2021-03-07 19:24:12,9
3129,2021-03-07 19:25:16,2021-03-07 19:26:03,9
3130,2021-03-07 19:30:36,2021-03-07 19:31:19,9
3131,2021-03-07 19:32:34,2021-03-07 19:32:43,9
3132,2021-03-07 19:38:23,2021-03-07 19:39:26,9
3133,2021-03-07 19:40:13,2021-03-07 19:41:26,9
3134,2021-03-07 20:14:01,2021-03-07 20:14:55,9
3135,2021-03-07 21:26:33,2021-03-07 21:27:08,9
3136,2021-03-07 21:33:46,2021-03-07 21:33:55,9
3137,2021-03-07 21:48:39,2021-03-07 21:48:55,9
3138,2021-03-07 21:50:37,2021-03-07 21:50:58,9
3139,2021-03-07 22:07:03,2021-03-07 22:10:27,9
3140,2021-03-07 22:26:58,2021-03-07 22:30:20,9
3141,2021-03-07 22:32:22,2021-03-07 22:32:25,9
3142,2021-03-07 22:33:43,2021-03-07 22:35:16,9
3143,2021-03-07 22:44:08,2021-03-07 22:44:12,9
3144,2021-03-07 22:52:30,2021-03-07 22:52:53,9
3145,2021-03-07 23:09:24,2021-03-07 23:09:29,9
3146,2021-03-07 23:30:29,2021-03-07 23:31:19,9
3147,2021-03-07 23:31:52,2021-03-07 23:32:12,9
3148,2021-03-07 23:36:20,2021-03-07 23:36:33,9
3149,2021-03-07 23:39:49,2021-03-07 23:41:30,9
3150,2021-03-07 23:41:51,2021-03-07 23:42:13,9
3151,2021-03-07 23:43:32,2021-03-07 23:43:36,9
3152,2021-03-07 23:43:59,2021-03-07 23:44:04,9
3153,2021-03-08 01:41:30,2021-03-08 01:41:32,9
3154,2021-03-08 01:45:46,2021-03-08 01:46:24,9
3155,2021-03-08 01:47:38,2021-03-08 01:48:04,9
3156,2021-03-08 01:48:21,2021-03-08 01:49:36,9
3157,2021-03-08 01:49:59,2021-03-08 01:53:07,9
3158,2021-03-08 01:56:27,2021-03-08 01:59:21,9
3159,2021-03-08 03:57:35,2021-03-08 03:58:01,9
3160,2021-03-08 04:07:36,2021-03-08 04:07:40,9
3161,2021-03-08 04:33:40,2021-03-08 04:35:15,9
3162,2021-03-08 06:15:44,2021-03-08 06:15:52,7
3163,2021-03-08 07:00:08,2021-03-08 07:00:58,9
3164,2021-03-08 07:01:21,2021-03-08 07:02:27,9
3165,2021-03-08 07:28:07,2021-03-08 07:33:29,9
3166,2021-03-08 07:52:04,2021-03-08 07:56:06,9
3167,2021-03-08 08:04:28,2021-03-08 08:12:37,9
3168,2021-03-08 08:15:50,2021-03-08 08:15:57,9
3169,2021-03-08 08:21:09,2021-03-08 08:34:26,9
3170,2021-03-08 08:58:49,2021-03-08 08:59:31,9
3171,2021-03-08 09:03:51,2021-03-08 09:03:55,9
3172,2021-03-08 09:05:54,2021-03-08 09:14:28,9
3173,2021-03-08 09:24:52,2021-03-08 09:25:01,9
3174,2021-03-08 09:31:05,2021-03-08 09:31:12,9
3175,2021-03-08 09:31:45,2021-03-08 09:31:56,9
3176,2021-03-08 09:34:45,2021-03-08 09:35:18,9
3177,2021-03-08 09:42:02,2021-03-08 09:44:40,9
3178,2021-03-08 09:46:53,2021-03-08 09:48:39,9
3179,2021-03-08 09:51:27,2021-03-08 09:56:57,9
3180,2021-03-08 10:05:56,2021-03-08 10:06:17,9
3181,2021-03-08 10:06:40,2021-03-08 10:06:59,9
3182,2021-03-08 10:11:06,2021-03-08 10:12:34,9
3183,2021-03-08 10:27:09,2021-03-08 10:29:14,9
3184,2021-03-08 11:05:58,2021-03-08 11:06:35,9
3185,2021-03-08 11:15:13,2021-03-08 11:16:18,9
3186,2021-03-08 11:22:21,2021-03-08 11:22:23,9
3187,2021-03-08 11:28:01,2021-03-08 11:31:56,9
